sample_id,filename,split,source,sample_type,x,y,valid_pixels,change_pixels,ignore_pixels,valid_ratio,change_ratio,label_values
jrc_tmf_2020_2023_amazon_bolivia_01_001792_006144,jrc_tmf_2020_2023_amazon_bolivia_01_001792_006144.png,val,jrc_tmf_2020_2023_amazon_bolivia_01,positive,6144,1792,65527,407,9,0.9998626708984375,0.006211180124223602,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_000256,jrc_tmf_2020_2023_amazon_bolivia_01_002048_000256.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,256,2048,64036,797,1500,0.97711181640625,0.01244612405521894,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_000512,jrc_tmf_2020_2023_amazon_bolivia_01_002048_000512.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,512,2048,65176,292,360,0.9945068359375,0.004480176752178716,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_000768,jrc_tmf_2020_2023_amazon_bolivia_01_002048_000768.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,768,2048,63310,281,2226,0.966033935546875,0.004438477333754541,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_001024,jrc_tmf_2020_2023_amazon_bolivia_01_002048_001024.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1024,2048,65523,135,13,0.9998016357421875,0.002060345222288357,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_001280,jrc_tmf_2020_2023_amazon_bolivia_01_002048_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,2048,65437,1135,99,0.9984893798828125,0.017344927181869585,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536,jrc_tmf_2020_2023_amazon_bolivia_01_002048_001536.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1536,2048,65107,11055,429,0.9934539794921875,0.16979741041669866,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_003072,jrc_tmf_2020_2023_amazon_bolivia_01_002048_003072.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,3072,2048,58495,1380,7041,0.8925628662109375,0.023591759979485427,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_004096,jrc_tmf_2020_2023_amazon_bolivia_01_002048_004096.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4096,2048,65066,493,470,0.992828369140625,0.007576921894691544,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_004352,jrc_tmf_2020_2023_amazon_bolivia_01_002048_004352.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4352,2048,64974,614,562,0.991424560546875,0.009449933819681719,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_004864,jrc_tmf_2020_2023_amazon_bolivia_01_002048_004864.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4864,2048,58781,219,6755,0.8969268798828125,0.00372569367652813,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120,jrc_tmf_2020_2023_amazon_bolivia_01_002048_005120.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,negative,5120,2048,65470,0,66,0.998992919921875,0.0,0|255
jrc_tmf_2020_2023_amazon_bolivia_01_002304_000000,jrc_tmf_2020_2023_amazon_bolivia_01_002304_000000.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,0,2304,63930,600,1606,0.975494384765625,0.009385265133740028,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002304_000512,jrc_tmf_2020_2023_amazon_bolivia_01_002304_000512.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,512,2304,64189,1058,1347,0.9794464111328125,0.01648257489601022,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002304_001536,jrc_tmf_2020_2023_amazon_bolivia_01_002304_001536.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1536,2304,62901,5895,2635,0.9597930908203125,0.09371870081556732,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002304_004096,jrc_tmf_2020_2023_amazon_bolivia_01_002304_004096.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4096,2304,56516,9843,9020,0.86236572265625,0.17416306886545402,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352,jrc_tmf_2020_2023_amazon_bolivia_01_002304_004352.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4352,2304,61648,5874,3888,0.940673828125,0.0952828964443291,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_000000,jrc_tmf_2020_2023_amazon_bolivia_01_002560_000000.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,0,2560,63780,360,1756,0.97320556640625,0.005644402634054563,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_000256,jrc_tmf_2020_2023_amazon_bolivia_01_002560_000256.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,256,2560,64517,8843,1019,0.9844512939453125,0.13706464962723003,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_000512,jrc_tmf_2020_2023_amazon_bolivia_01_002560_000512.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,512,2560,64672,329,864,0.98681640625,0.005087209302325582,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_000768,jrc_tmf_2020_2023_amazon_bolivia_01_002560_000768.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,768,2560,61990,379,3546,0.945892333984375,0.006113889336989837,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_001536,jrc_tmf_2020_2023_amazon_bolivia_01_002560_001536.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1536,2560,58979,242,6557,0.8999481201171875,0.004103155360382509,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_001792,jrc_tmf_2020_2023_amazon_bolivia_01_002560_001792.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1792,2560,64586,176,950,0.985504150390625,0.0027250487721797293,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_004352,jrc_tmf_2020_2023_amazon_bolivia_01_002560_004352.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4352,2560,61875,1163,3661,0.9441375732421875,0.018795959595959595,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002560_005376,jrc_tmf_2020_2023_amazon_bolivia_01_002560_005376.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,5376,2560,64270,467,1266,0.980682373046875,0.007266220631709974,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_000000,jrc_tmf_2020_2023_amazon_bolivia_01_002816_000000.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,0,2816,64717,137,819,0.9875030517578125,0.002116909003816617,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_000768,jrc_tmf_2020_2023_amazon_bolivia_01_002816_000768.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,768,2816,65079,3445,457,0.9930267333984375,0.052935662809815764,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_001280,jrc_tmf_2020_2023_amazon_bolivia_01_002816_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,2816,65124,1672,412,0.99371337890625,0.025674098642589523,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_001792,jrc_tmf_2020_2023_amazon_bolivia_01_002816_001792.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1792,2816,58710,876,6826,0.895843505859375,0.01492079713847726,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_004352,jrc_tmf_2020_2023_amazon_bolivia_01_002816_004352.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4352,2816,59414,695,6122,0.906585693359375,0.011697579695021375,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_004608,jrc_tmf_2020_2023_amazon_bolivia_01_002816_004608.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4608,2816,58998,905,6538,0.900238037109375,0.015339503034001153,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_005376,jrc_tmf_2020_2023_amazon_bolivia_01_002816_005376.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,5376,2816,53659,228,11877,0.8187713623046875,0.004249054212713617,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_002816_005888,jrc_tmf_2020_2023_amazon_bolivia_01_002816_005888.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,5888,2816,54190,539,11346,0.826873779296875,0.009946484591252998,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_003072_004608,jrc_tmf_2020_2023_amazon_bolivia_01_003072_004608.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,4608,3072,61670,252,3866,0.941009521484375,0.004086265607264473,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_003328_000768,jrc_tmf_2020_2023_amazon_bolivia_01_003328_000768.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,768,3328,59265,140,6271,0.9043121337890625,0.002362271154981861,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_003840_001280,jrc_tmf_2020_2023_amazon_bolivia_01_003840_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,3840,58383,3282,7153,0.8908538818359375,0.056214994090745596,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004096_000768,jrc_tmf_2020_2023_amazon_bolivia_01_004096_000768.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,768,4096,59423,387,6113,0.9067230224609375,0.0065126297898120255,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004096_001024,jrc_tmf_2020_2023_amazon_bolivia_01_004096_001024.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1024,4096,53895,634,11641,0.8223724365234375,0.01176361443547639,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004096_001280,jrc_tmf_2020_2023_amazon_bolivia_01_004096_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,4096,54257,144,11279,0.8278961181640625,0.0026540354240005897,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004096_001536,jrc_tmf_2020_2023_amazon_bolivia_01_004096_001536.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1536,4096,58691,2544,6845,0.8955535888671875,0.04334565776694894,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004096_001792,jrc_tmf_2020_2023_amazon_bolivia_01_004096_001792.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1792,4096,53059,233,12477,0.8096160888671875,0.004391337944552291,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256,jrc_tmf_2020_2023_amazon_bolivia_01_004352_000256.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,256,4352,58331,132,7205,0.8900604248046875,0.0022629476607635736,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_004864_000000,jrc_tmf_2020_2023_amazon_bolivia_01_004864_000000.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,0,4864,52515,363,13021,0.8013153076171875,0.006912310768351899,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_005120_000000,jrc_tmf_2020_2023_amazon_bolivia_01_005120_000000.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,0,5120,63073,190,2463,0.9624176025390625,0.003012382477446768,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_005888_001280,jrc_tmf_2020_2023_amazon_bolivia_01_005888_001280.png,test,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,5888,55208,617,10328,0.8424072265625,0.011175916533835676,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280,jrc_tmf_2020_2023_amazon_bolivia_01_006144_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,6144,59407,269,6129,0.9064788818359375,0.004528085915801168,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_006400_001280,jrc_tmf_2020_2023_amazon_bolivia_01_006400_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,6400,58724,390,6812,0.89605712890625,0.006641236972958245,0|1|255
jrc_tmf_2020_2023_amazon_bolivia_01_006656_001280,jrc_tmf_2020_2023_amazon_bolivia_01_006656_001280.png,train,jrc_tmf_2020_2023_amazon_bolivia_01,positive,1280,6656,55699,120,9837,0.8498992919921875,0.0021544372430384747,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_000000,jrc_tmf_2020_2023_amazon_brazil_01_000000_000000.png,test,jrc_tmf_2020_2023_amazon_brazil_01,negative,0,0,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000000_000256,jrc_tmf_2020_2023_amazon_brazil_01_000000_000256.png,test,jrc_tmf_2020_2023_amazon_brazil_01,negative,256,0,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000000_001536,jrc_tmf_2020_2023_amazon_brazil_01_000000_001536.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,1536,0,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000000_003072,jrc_tmf_2020_2023_amazon_brazil_01_000000_003072.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,3072,0,63246,313,2290,0.965057373046875,0.004948929576574013,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_003840,jrc_tmf_2020_2023_amazon_brazil_01_000000_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,3840,0,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000000_004352,jrc_tmf_2020_2023_amazon_brazil_01_000000_004352.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4352,0,64452,1530,1084,0.98345947265625,0.0237385961645876,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_004608,jrc_tmf_2020_2023_amazon_brazil_01_000000_004608.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4608,0,55969,18285,9567,0.8540191650390625,0.3266987082134753,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_004864,jrc_tmf_2020_2023_amazon_brazil_01_000000_004864.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4864,0,64556,4057,980,0.98504638671875,0.0628446619988847,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_005376,jrc_tmf_2020_2023_amazon_brazil_01_000000_005376.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5376,0,64654,3382,882,0.986541748046875,0.052309215207102425,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_005632,jrc_tmf_2020_2023_amazon_brazil_01_000000_005632.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5632,0,63136,2240,2400,0.96337890625,0.035478966041561075,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_005888,jrc_tmf_2020_2023_amazon_brazil_01_000000_005888.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5888,0,61920,251,3616,0.94482421875,0.004053617571059431,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000000_006400,jrc_tmf_2020_2023_amazon_brazil_01_000000_006400.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6400,0,61107,181,4429,0.9324188232421875,0.0029620174448099237,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_001280,jrc_tmf_2020_2023_amazon_brazil_01_000256_001280.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,1280,256,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000256_001536,jrc_tmf_2020_2023_amazon_brazil_01_000256_001536.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,1536,256,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000256_002816,jrc_tmf_2020_2023_amazon_brazil_01_000256_002816.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,2816,256,64336,886,1200,0.981689453125,0.01377144988808754,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_003840,jrc_tmf_2020_2023_amazon_brazil_01_000256_003840.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,3840,256,61654,141,3882,0.940765380859375,0.0022869562396600385,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_004096,jrc_tmf_2020_2023_amazon_brazil_01_000256_004096.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4096,256,65099,408,437,0.9933319091796875,0.006267377379068803,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_004864,jrc_tmf_2020_2023_amazon_brazil_01_000256_004864.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4864,256,65523,769,13,0.9998016357421875,0.011736336858812936,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_005120,jrc_tmf_2020_2023_amazon_brazil_01_000256_005120.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5120,256,63783,645,1753,0.9732513427734375,0.010112412398287945,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_005376,jrc_tmf_2020_2023_amazon_brazil_01_000256_005376.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5376,256,64545,174,991,0.9848785400390625,0.0026957936323495236,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_005632,jrc_tmf_2020_2023_amazon_brazil_01_000256_005632.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5632,256,61135,180,4401,0.9328460693359375,0.002944303590414656,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000256_006400,jrc_tmf_2020_2023_amazon_brazil_01_000256_006400.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6400,256,57492,3197,8044,0.87725830078125,0.055607736728588326,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_001280,jrc_tmf_2020_2023_amazon_brazil_01_000512_001280.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,1280,512,60091,207,5445,0.9169158935546875,0.003444775423940357,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_001536,jrc_tmf_2020_2023_amazon_brazil_01_000512_001536.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,1536,512,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000512_002816,jrc_tmf_2020_2023_amazon_brazil_01_000512_002816.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,2816,512,64625,216,911,0.9860992431640625,0.0033423597678916826,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_003584,jrc_tmf_2020_2023_amazon_brazil_01_000512_003584.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,3584,512,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000512_004352,jrc_tmf_2020_2023_amazon_brazil_01_000512_004352.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4352,512,58423,581,7113,0.8914642333984375,0.009944713554593225,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_004608,jrc_tmf_2020_2023_amazon_brazil_01_000512_004608.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,4608,512,63140,2040,2396,0.96343994140625,0.03230915426037377,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_005120,jrc_tmf_2020_2023_amazon_brazil_01_000512_005120.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5120,512,61266,421,4270,0.934844970703125,0.00687167433813208,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_005376,jrc_tmf_2020_2023_amazon_brazil_01_000512_005376.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5376,512,57360,165,8176,0.875244140625,0.002876569037656904,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_006144,jrc_tmf_2020_2023_amazon_brazil_01_000512_006144.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6144,512,57970,7559,7566,0.884552001953125,0.13039503191305848,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_006400,jrc_tmf_2020_2023_amazon_brazil_01_000512_006400.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6400,512,59006,5513,6530,0.900360107421875,0.09343117649052639,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000512_006912,jrc_tmf_2020_2023_amazon_brazil_01_000512_006912.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6912,512,58502,5310,7034,0.892669677734375,0.09076612765375543,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_003072,jrc_tmf_2020_2023_amazon_brazil_01_000768_003072.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,3072,768,63423,175,2113,0.9677581787109375,0.0027592513756839,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_003328,jrc_tmf_2020_2023_amazon_brazil_01_000768_003328.png,train,jrc_tmf_2020_2023_amazon_brazil_01,negative,3328,768,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_amazon_brazil_01_000768_005120,jrc_tmf_2020_2023_amazon_brazil_01_000768_005120.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5120,768,56664,321,8872,0.8646240234375,0.005664972469292672,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_005376,jrc_tmf_2020_2023_amazon_brazil_01_000768_005376.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5376,768,54077,307,11459,0.8251495361328125,0.005677090075263051,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_005632,jrc_tmf_2020_2023_amazon_brazil_01_000768_005632.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5632,768,63686,343,1850,0.971771240234375,0.005385799076720158,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_006144,jrc_tmf_2020_2023_amazon_brazil_01_000768_006144.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6144,768,57780,3112,7756,0.88165283203125,0.05385946694357909,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_006400,jrc_tmf_2020_2023_amazon_brazil_01_000768_006400.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6400,768,55100,5645,10436,0.84075927734375,0.10245009074410164,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_006656,jrc_tmf_2020_2023_amazon_brazil_01_000768_006656.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6656,768,58389,15683,7147,0.8909454345703125,0.2685951120930312,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_000768_006912,jrc_tmf_2020_2023_amazon_brazil_01_000768_006912.png,test,jrc_tmf_2020_2023_amazon_brazil_01,positive,6912,768,53778,18944,11758,0.820587158203125,0.3522630071776563,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_001024_004352,jrc_tmf_2020_2023_amazon_brazil_01_001024_004352.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,4352,1024,63847,1797,1689,0.9742279052734375,0.028145410121070684,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_001024_005632,jrc_tmf_2020_2023_amazon_brazil_01_001024_005632.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,5632,1024,54280,1306,11256,0.8282470703125,0.02406042741341194,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_001024_006144,jrc_tmf_2020_2023_amazon_brazil_01_001024_006144.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,6144,1024,65534,157,2,0.999969482421875,0.0023957029938657796,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_001024_006400,jrc_tmf_2020_2023_amazon_brazil_01_001024_006400.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,6400,1024,62340,10406,3196,0.95123291015625,0.16692332370869425,0|1|255
jrc_tmf_2020_2023_amazon_brazil_01_001024_006912,jrc_tmf_2020_2023_amazon_brazil_01_001024_006912.png,train,jrc_tmf_2020_2023_amazon_brazil_01,positive,6912,1024,62839,10074,2697,0.9588470458984375,0.160314454399338,0|1|255
