audit_id,sample_id,split,sample_type,source,roi,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,valid_band,change_band,A_path,B_path,label_path,contact_sheet_path,audit_status,visual_quality,label_alignment,cloud_shadow_issue,water_issue,boundary_confidence,reviewer,review_date,notes
audit_0161,jrc_tmf_2020_2023_congo_drc_01_000000_001792,val,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,1792,0,0.9885406494,0.0108821486,705,64785,valid_0.95_0.99,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_000000_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_000000_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_000000_001792.png,quality_report/human_audit_contact_sheets/audit_0161_jrc_tmf_2020_2023_congo_drc_01_000000_001792.png,,,,,,,reviewer1,,
audit_0162,jrc_tmf_2020_2023_se_asia_borneo_02_stable_002304_004864,val,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,4864,2304,0.8049163818,0.0392220053,2069,52751,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_002304_004864.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_002304_004864.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_002304_004864.png,quality_report/human_audit_contact_sheets/audit_0162_jrc_tmf_2020_2023_se_asia_borneo_02_stable_002304_004864.png,,,,,,,reviewer1,,
audit_0163,jrc_tmf_2020_2023_se_asia_borneo_02_stable_007168_005888,val,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,5888,7168,0.9356536865,0.0487124708,2987,61319,valid_0.85_0.95,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_007168_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_007168_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_007168_005888.png,quality_report/human_audit_contact_sheets/audit_0163_jrc_tmf_2020_2023_se_asia_borneo_02_stable_007168_005888.png,,,,,,,reviewer1,,
audit_0164,jrc_tmf_2020_2023_congo_roc_01_stable_006400_002304,test,positive,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,2304,6400,0.8114318848,0.0161909060,861,53178,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_006400_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_006400_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_006400_002304.png,quality_report/human_audit_contact_sheets/audit_0164_jrc_tmf_2020_2023_congo_roc_01_stable_006400_002304.png,,,,,,,reviewer1,,
audit_0165,jrc_tmf_2020_2023_amazon_peru_01_001280_000000,train,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,0,1280,0.8425140381,0.0592954813,3274,55215,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_001280_000000.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_001280_000000.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_001280_000000.png,quality_report/human_audit_contact_sheets/audit_0165_jrc_tmf_2020_2023_amazon_peru_01_001280_000000.png,,,,,,,reviewer1,,
audit_0166,jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_005376,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5376,5888,0.8147430420,0.0849517745,4536,53395,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_005376.png,quality_report/human_audit_contact_sheets/audit_0166_jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_005376.png,,,,,,,reviewer1,,
audit_0167,jrc_tmf_2020_2023_congo_gabon_01_006400_000512,train,positive,jrc_tmf_2020_2023_congo_gabon_01,congo_gabon_01,512,6400,0.8406219482,0.0161732406,891,55091,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_01_006400_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_01_006400_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_01_006400_000512.png,quality_report/human_audit_contact_sheets/audit_0167_jrc_tmf_2020_2023_congo_gabon_01_006400_000512.png,,,,,,,reviewer1,,
audit_0168,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004864_002816,test,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2816,4864,0.8360290527,0.0133053477,729,54790,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004864_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004864_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004864_002816.png,quality_report/human_audit_contact_sheets/audit_0168_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004864_002816.png,,,,,,,reviewer1,,
audit_0169,jrc_tmf_2020_2023_amazon_brazil_01_003328_006656,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6656,3328,0.8074493408,0.0179904379,952,52917,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_003328_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_003328_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_003328_006656.png,quality_report/human_audit_contact_sheets/audit_0169_jrc_tmf_2020_2023_amazon_brazil_01_003328_006656.png,,,,,,,reviewer1,,
audit_0170,jrc_tmf_2020_2023_congo_drc_01_006400_001024,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,1024,6400,0.8379974365,0.0243449444,1337,54919,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_006400_001024.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_006400_001024.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_006400_001024.png,quality_report/human_audit_contact_sheets/audit_0170_jrc_tmf_2020_2023_congo_drc_01_006400_001024.png,,,,,,,reviewer1,,
audit_0171,jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_005632,train,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,amazon_guyana_01_stable,5632,4096,0.8181457520,0.0431571487,2314,53618,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_005632.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_005632.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_005632.png,quality_report/human_audit_contact_sheets/audit_0171_jrc_tmf_2020_2023_amazon_guyana_01_stable_004096_005632.png,,,,,,,reviewer1,,
audit_0172,jrc_tmf_2020_2023_congo_drc_01_006912_002816,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,2816,6912,0.8497314453,0.0335799454,1870,55688,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_006912_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_006912_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_006912_002816.png,quality_report/human_audit_contact_sheets/audit_0172_jrc_tmf_2020_2023_congo_drc_01_006912_002816.png,,,,,,,reviewer1,,
audit_0173,jrc_tmf_2020_2023_congo_gabon_01_000512_005376,test,positive,jrc_tmf_2020_2023_congo_gabon_01,congo_gabon_01,5376,512,0.8460235596,0.0058977365,327,55445,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_01_000512_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_01_000512_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_01_000512_005376.png,quality_report/human_audit_contact_sheets/audit_0173_jrc_tmf_2020_2023_congo_gabon_01_000512_005376.png,,,,,,,reviewer1,,
audit_0174,jrc_tmf_2020_2023_amazon_colombia_01_001536_005632,train,positive,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,5632,1536,0.8440246582,0.0195610515,1082,55314,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_001536_005632.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_001536_005632.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_001536_005632.png,quality_report/human_audit_contact_sheets/audit_0174_jrc_tmf_2020_2023_amazon_colombia_01_001536_005632.png,,,,,,,reviewer1,,
audit_0175,jrc_tmf_2020_2023_amazon_brazil_01_006144_003072,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,3072,6144,0.8291473389,0.0030548961,166,54339,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_006144_003072.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_006144_003072.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_006144_003072.png,quality_report/human_audit_contact_sheets/audit_0175_jrc_tmf_2020_2023_amazon_brazil_01_006144_003072.png,,,,,,,reviewer1,,
audit_0176,jrc_tmf_2020_2023_amazon_colombia_01_000512_003584,train,positive,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,3584,512,0.8214721680,0.0383943829,2067,53836,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_000512_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_000512_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_000512_003584.png,quality_report/human_audit_contact_sheets/audit_0176_jrc_tmf_2020_2023_amazon_colombia_01_000512_003584.png,,,,,,,reviewer1,,
audit_0177,jrc_tmf_2020_2023_amazon_brazil_01_000768_006400,test,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6400,768,0.8407592773,0.1024500907,5645,55100,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000768_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000768_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000768_006400.png,quality_report/human_audit_contact_sheets/audit_0177_jrc_tmf_2020_2023_amazon_brazil_01_000768_006400.png,,,,,,,reviewer1,,
audit_0178,jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256,val,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,256,6912,0.8143615723,0.0584785460,3121,53370,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256.png,quality_report/human_audit_contact_sheets/audit_0178_jrc_tmf_2020_2023_amazon_brazil_02_stable_006912_000256.png,,,,,,,reviewer1,,
audit_0179,jrc_tmf_2020_2023_amazon_bolivia_01_001280_001792,train,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,1792,1280,0.8016662598,0.0043397160,228,52538,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001280_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001280_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001280_001792.png,quality_report/human_audit_contact_sheets/audit_0179_jrc_tmf_2020_2023_amazon_bolivia_01_001280_001792.png,,,,,,,reviewer1,,
audit_0180,jrc_tmf_2020_2023_se_asia_borneo_01_005376_004864,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,4864,5376,0.8216400146,0.0796701766,4290,53847,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_005376_004864.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_005376_004864.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_005376_004864.png,quality_report/human_audit_contact_sheets/audit_0180_jrc_tmf_2020_2023_se_asia_borneo_01_005376_004864.png,,,,,,,reviewer1,,
audit_0181,jrc_tmf_2020_2023_se_asia_borneo_01_005632_006656,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,6656,5632,0.8247070312,0.0141910894,767,54048,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_005632_006656.png,quality_report/human_audit_contact_sheets/audit_0181_jrc_tmf_2020_2023_se_asia_borneo_01_005632_006656.png,,,,,,,reviewer1,,
audit_0182,jrc_tmf_2020_2023_amazon_bolivia_01_001280_002048,train,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,2048,1280,0.8166198730,0.0050076610,268,53518,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002048.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002048.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002048.png,quality_report/human_audit_contact_sheets/audit_0182_jrc_tmf_2020_2023_amazon_bolivia_01_001280_002048.png,,,,,,,reviewer1,,
audit_0183,jrc_tmf_2020_2023_amazon_brazil_01_001536_005888,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,5888,1536,0.8031768799,0.0089480783,471,52637,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_001536_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_001536_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_001536_005888.png,quality_report/human_audit_contact_sheets/audit_0183_jrc_tmf_2020_2023_amazon_brazil_01_001536_005888.png,,,,,,,reviewer1,,
audit_0184,jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1280,6400,0.8180694580,0.0331635984,1778,53613,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280.png,quality_report/human_audit_contact_sheets/audit_0184_jrc_tmf_2020_2023_amazon_brazil_02_stable_006400_001280.png,,,,,,,reviewer1,,
audit_0185,jrc_tmf_2020_2023_se_asia_sumatra_01_006400_003072,test,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,3072,6400,0.8104400635,0.0718091616,3814,53113,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_003072.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_003072.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_003072.png,quality_report/human_audit_contact_sheets/audit_0185_jrc_tmf_2020_2023_se_asia_sumatra_01_006400_003072.png,,,,,,,reviewer1,,
audit_0186,jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_006144,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,6144,3584,0.8431549072,0.0727328664,4019,55257,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_006144.png,quality_report/human_audit_contact_sheets/audit_0186_jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_006144.png,,,,,,,reviewer1,,
audit_0187,jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_003328,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,3328,5120,0.8223724365,0.0075146117,405,53895,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_003328.png,quality_report/human_audit_contact_sheets/audit_0187_jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_003328.png,,,,,,,reviewer1,,
audit_0188,jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_005376,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,5376,5120,0.8233184814,0.0880330634,4750,53957,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_005376.png,quality_report/human_audit_contact_sheets/audit_0188_jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_005376.png,,,,,,,reviewer1,,
audit_0189,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_004096,val,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,4096,3328,0.8352508545,0.0120937540,662,54739,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_004096.png,quality_report/human_audit_contact_sheets/audit_0189_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_004096.png,,,,,,,reviewer1,,
audit_0190,jrc_tmf_2020_2023_congo_gabon_02_stable_004608_003584,train,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,congo_gabon_02_stable,3584,4608,0.8278198242,0.0057693726,313,54252,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_02_stable_004608_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_02_stable_004608_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_02_stable_004608_003584.png,quality_report/human_audit_contact_sheets/audit_0190_jrc_tmf_2020_2023_congo_gabon_02_stable_004608_003584.png,,,,,,,reviewer1,,
audit_0191,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_004352,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,4352,6912,0.8405456543,0.0047198925,260,55086,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_004352.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_004352.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_004352.png,quality_report/human_audit_contact_sheets/audit_0191_jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_004352.png,,,,,,,reviewer1,,
audit_0192,jrc_tmf_2020_2023_amazon_brazil_01_006912_006912,val,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,6912,6912,0.8078308105,0.1990669034,10539,52942,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_006912_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_006912_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_006912_006912.png,quality_report/human_audit_contact_sheets/audit_0192_jrc_tmf_2020_2023_amazon_brazil_01_006912_006912.png,,,,,,,reviewer1,,
audit_0193,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002816,test,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2816,4352,0.8111877441,0.0365486626,1943,53162,valid_0.80_0.85,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002816.png,quality_report/human_audit_contact_sheets/audit_0193_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004352_002816.png,,,,,,,reviewer1,,
audit_0194,jrc_tmf_2020_2023_se_asia_borneo_02_stable_000512_005120,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,5120,512,0.8261566162,0.0031952422,173,54143,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_000512_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_000512_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_000512_005120.png,quality_report/human_audit_contact_sheets/audit_0194_jrc_tmf_2020_2023_se_asia_borneo_02_stable_000512_005120.png,,,,,,,reviewer1,,
audit_0195,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001792_002560,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2560,1792,0.8117828369,0.0054322287,289,53201,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001792_002560.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001792_002560.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001792_002560.png,quality_report/human_audit_contact_sheets/audit_0195_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001792_002560.png,,,,,,,reviewer1,,
audit_0196,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_006144,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,6144,6400,0.8298339844,0.0178545160,971,54384,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_006144.png,quality_report/human_audit_contact_sheets/audit_0196_jrc_tmf_2020_2023_se_asia_borneo_02_stable_006400_006144.png,,,,,,,reviewer1,,
audit_0197,jrc_tmf_2020_2023_se_asia_sumatra_01_006400_004352,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,se_asia_sumatra_01,4352,6400,0.8272247314,0.0870824341,4721,54213,valid_0.80_0.85,change_ge_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_004352.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_004352.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_01_006400_004352.png,quality_report/human_audit_contact_sheets/audit_0197_jrc_tmf_2020_2023_se_asia_sumatra_01_006400_004352.png,,,,,,,reviewer1,,
audit_0198,jrc_tmf_2020_2023_amazon_bolivia_01_001280_002304,train,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,2304,1280,0.8161926270,0.0041876986,224,53490,valid_0.80_0.85,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_001280_002304.png,quality_report/human_audit_contact_sheets/audit_0198_jrc_tmf_2020_2023_amazon_bolivia_01_001280_002304.png,,,,,,,reviewer1,,
audit_0199,jrc_tmf_2020_2023_amazon_guyana_01_stable_004352_005120,train,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,amazon_guyana_01_stable,5120,4352,0.8269958496,0.0139304033,755,54198,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_guyana_01_stable_004352_005120.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_guyana_01_stable_004352_005120.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_guyana_01_stable_004352_005120.png,quality_report/human_audit_contact_sheets/audit_0199_jrc_tmf_2020_2023_amazon_guyana_01_stable_004352_005120.png,,,,,,,reviewer1,,
