sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels
jrc_tmf_2020_2023_congo_cameroon_01_000000_004352,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,4352,0,0.91729736328125,0.02328830926874709,1400,60116
jrc_tmf_2020_2023_congo_cameroon_01_002048_001536,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,1536,2048,0.968475341796875,0.006617299511580274,420,63470
jrc_tmf_2020_2023_amazon_brazil_01_002304_004864,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,4864,2304,0.95562744140625,0.005333077856549786,334,62628
jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000256,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,256,2304,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_bolivia_01_004864_000000,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,0,4864,0.8013153076171875,0.006912310768351899,363,52515
jrc_tmf_2020_2023_se_asia_borneo_02_stable_003328_003328,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,3328,3328,0.998687744140625,0.002582123758594347,169,65450
jrc_tmf_2020_2023_congo_drc_01_004352_004096,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,4096,4352,0.9955596923828125,0.0024982757299409917,163,65245
jrc_tmf_2020_2023_se_asia_borneo_01_001280_004864,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,4864,1280,0.99310302734375,0.041008542806219656,2669,65084
jrc_tmf_2020_2023_amazon_colombia_02_stable_005120_004608,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,4608,5120,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_gabon_01_000768_003840,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,3840,768,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_01_001536_003840,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,3840,1536,0.97772216796875,0.0028715899868905674,184,64076
jrc_tmf_2020_2023_amazon_peru_02_stable_005632_002048,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,2048,5632,0.992584228515625,0.0030899308224442736,201,65050
jrc_tmf_2020_2023_congo_cameroon_01_006656_006144,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6144,6656,0.999755859375,0.0023962148962148964,157,65520
jrc_tmf_2020_2023_amazon_peru_01_003072_000000,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,0,3072,0.902862548828125,0.007115092107486902,421,59170
jrc_tmf_2020_2023_amazon_colombia_02_stable_005376_006400,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,6400,5376,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_cameroon_01_006656_002304,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,2304,6656,0.984466552734375,0.006974797730865805,450,64518
jrc_tmf_2020_2023_congo_drc_01_005632_003328,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,3328,5632,0.955413818359375,0.003912862938001086,245,62614
jrc_tmf_2020_2023_congo_gabon_01_000000_004608,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,4608,0,0.992889404296875,0.003334870139849393,217,65070
jrc_tmf_2020_2023_congo_drc_01_002560_005376,negative,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,5376,2560,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_colombia_01_000000_004096,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,4096,0,0.97021484375,0.21911172622043282,13932,63584
jrc_tmf_2020_2023_congo_drc_01_000256_006400,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,6400,256,0.9945220947265625,0.0060450772511775625,394,65177
jrc_tmf_2020_2023_amazon_peru_02_stable_004608_005888,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,5888,4608,0.917144775390625,0.002229394735966459,134,60106
jrc_tmf_2020_2023_amazon_colombia_02_stable_002560_001536,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,1536,2560,1.0,0.0,0,65536
jrc_tmf_2020_2023_se_asia_papua_01_stable_005120_004096,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,4096,5120,0.9661712646484375,0.012223819074843253,774,63319
jrc_tmf_2020_2023_congo_drc_02_stable_006144_001536,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,1536,6144,0.9646453857421875,0.013128964393615843,830,63219
jrc_tmf_2020_2023_se_asia_borneo_01_006656_000512,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,512,6656,0.962066650390625,0.016320380650277556,1029,63050
jrc_tmf_2020_2023_congo_gabon_01_000768_005120,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,5120,768,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_004608_001792,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,1792,4608,0.9741668701171875,0.005403881396550914,345,63843
jrc_tmf_2020_2023_congo_cameroon_01_000768_006912,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6912,768,0.9977264404296875,0.0028446021380396716,186,65387
jrc_tmf_2020_2023_amazon_peru_01_004096_000768,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,768,4096,0.9626007080078125,0.012142347626218594,766,63085
jrc_tmf_2020_2023_congo_gabon_02_stable_000768_006400,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,6400,768,0.97100830078125,0.018590106229178453,1183,63636
jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_001280,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,1280,3840,0.999298095703125,0.0029928233318063826,196,65490
jrc_tmf_2020_2023_se_asia_borneo_01_000768_006656,negative,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,6656,768,0.999969482421875,0.0,0,65534
jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_01.tif,768,3584,0.8676300048828125,0.0831853115492165,4730,56861
jrc_tmf_2020_2023_congo_gabon_01_005120_002560,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,2560,5120,0.99957275390625,0.02501984490443915,1639,65508
jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_000768,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,768,6656,0.984710693359375,0.002184894784144792,141,64534
jrc_tmf_2020_2023_se_asia_sumatra_01_006144_006400,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_01.tif,6400,6144,0.9640960693359375,0.19649272747416235,12415,63183
jrc_tmf_2020_2023_amazon_bolivia_01_001792_000512,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,512,1792,0.9486083984375,0.0058711877493244115,365,62168
jrc_tmf_2020_2023_congo_gabon_01_001280_001792,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,1792,1280,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_gabon_02_stable_004864_002560,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,2560,4864,0.9732208251953125,0.00799611169470532,510,63781
jrc_tmf_2020_2023_congo_cameroon_01_000768_006144,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6144,768,0.9998779296875,0.004837626663411061,317,65528
jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_000512,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,512,4608,0.9997711181640625,0.0043955373086491355,288,65521
jrc_tmf_2020_2023_amazon_peru_02_stable_005632_000256,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,256,5632,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_02_stable_002560_006656,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6656,2560,0.8807373046875,0.03783783783783784,2184,57720
jrc_tmf_2020_2023_congo_drc_01_000256_006912,negative,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,6912,256,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_02_stable_005376_001536,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,1536,5376,0.823883056640625,0.052894766085120566,2856,53994
jrc_tmf_2020_2023_amazon_guyana_01_stable_000000_002560,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_guyana_01_stable.tif,2560,0,0.9970703125,0.0021578109696376102,141,65344
jrc_tmf_2020_2023_se_asia_borneo_01_006912_006400,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,6400,6912,0.98297119140625,0.003958398013039429,255,64420
jrc_tmf_2020_2023_congo_cameroon_01_001024_006912,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6912,1024,0.999542236328125,0.010823436021127836,709,65506
jrc_tmf_2020_2023_se_asia_borneo_02_stable_000768_001536,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,1536,768,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_roc_01_stable_000000_003584,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,3584,0,1.0,0.0,0,65536
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_001536_003072,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,3072,1536,0.9171295166015625,0.012428250561517345,747,60105
jrc_tmf_2020_2023_amazon_colombia_01_001280_003584,negative,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,3584,1280,0.9999542236328125,0.0,0,65533
jrc_tmf_2020_2023_amazon_peru_02_stable_006656_000512,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,512,6656,0.8759918212890625,0.020815551568569388,1195,57409
jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004608,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,4608,4352,0.8995513916015625,0.030329245331026412,1788,58953
jrc_tmf_2020_2023_amazon_peru_01_001536_004864,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,4864,1536,0.8524017333984375,0.0400085924493851,2235,55863
jrc_tmf_2020_2023_congo_drc_01_006400_006144,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,6144,6400,0.9971466064453125,0.02264763041515555,1480,65349
jrc_tmf_2020_2023_amazon_colombia_02_stable_003840_001280,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,1280,3840,1.0,0.0,0,65536
jrc_tmf_2020_2023_se_asia_papua_01_stable_003072_000000,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,0,3072,0.9991455078125,0.0028863775198533902,189,65480
jrc_tmf_2020_2023_congo_cameroon_01_005632_003072,negative,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3072,5632,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_02_stable_004608_006912,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6912,4608,0.91937255859375,0.06061209586403771,3652,60252
jrc_tmf_2020_2023_se_asia_sumatra_01_002816_000512,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_01.tif,512,2816,0.97613525390625,0.006909272806852998,442,63972
jrc_tmf_2020_2023_amazon_colombia_01_001536_004352,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,4352,1536,0.953125,0.0045626280737704914,285,62464
jrc_tmf_2020_2023_se_asia_borneo_02_stable_004352_000256,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,256,4352,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_gabon_01_003840_001024,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,1024,3840,0.9953765869140625,0.011972467922677173,781,65233
jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000000,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,0,256,0.9999847412109375,0.00605783169298848,397,65535
jrc_tmf_2020_2023_se_asia_borneo_01_005120_002560,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,2560,5120,0.96728515625,0.0049059818273599195,311,63392
jrc_tmf_2020_2023_congo_gabon_02_stable_004864_003584,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,3584,4864,0.845794677734375,0.023813819231463106,1320,55430
jrc_tmf_2020_2023_congo_cameroon_01_001792_005888,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,5888,1792,0.995086669921875,0.010733891495691109,700,65214
jrc_tmf_2020_2023_amazon_peru_01_005376_004864,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,4864,5376,0.9967498779296875,0.005909097867519863,386,65323
jrc_tmf_2020_2023_congo_roc_01_stable_003584_006912,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,6912,3584,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_01_005120_006912,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,6912,5120,0.974029541015625,0.0317699031863897,2028,63834
jrc_tmf_2020_2023_se_asia_borneo_01_005888_000000,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,0,5888,0.9856109619140625,0.005201802052854024,336,64593
jrc_tmf_2020_2023_congo_gabon_01_000512_002560,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,2560,512,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_02_stable_005888_004096,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,4096,5888,0.8807373046875,0.031254331254331254,1804,57720
jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_003072,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,3072,1792,0.8256378173828125,0.011920382930750891,645,54109
